,order_id,product_id,add_to_cart_order,reordered
10860,1121,23099,15,1
10861,1121,44787,16,1
10862,1122,48559,1,1
10863,1122,21903,2,1
10864,1122,21070,3,1
10865,1122,39877,4,1
10866,1122,31717,5,1
10867,1122,29432,6,0
10868,1122,45535,7,0
10869,1122,24372,8,1
10870,1122,8539,9,0
10871,1122,19384,10,1
10872,1122,10082,11,0
10873,1122,14971,12,1
10874,1122,32553,13,0
10875,1123,19348,1,1
10876,1123,45066,2,1
10877,1123,17872,3,1
10878,1123,47890,4,1
10879,1123,24852,5,1
10880,1123,8955,6,1
10881,1123,31717,7,1
10882,1123,1244,8,0
10883,1123,21543,9,0
10884,1123,22825,10,0
10885,1123,46720,11,0
10886,1123,47526,12,1
10887,1123,10017,13,1
10888,1123,22888,14,0
10889,1123,27104,15,1
10890,1124,21137,1,1
10891,1125,33106,1,0
10892,1125,5077,2,0
10893,1125,25640,3,0
10894,1125,31720,4,0
10895,1125,22504,5,0
10896,1126,13575,1,1
10897,1126,15541,2,1
10898,1126,7896,3,1
10899,1126,2449,4,0
10900,1126,46562,5,1
10901,1126,2458,6,1
10902,1126,30450,7,1
10903,1126,6184,8,0
10904,1127,22959,1,1
10905,1128,37710,1,0
10906,1129,12061,1,1
10907,1129,2678,2,0
10908,1129,11984,3,1
10909,1129,21816,4,0
10910,1129,41714,5,0
10911,1130,34517,1,1
10912,1130,25466,2,1
10913,1130,14401,3,1
10914,1131,14645,1,0
10915,1131,6328,2,0
10916,1131,21938,3,1
10917,1131,24184,4,0
10918,1132,5077,1,0
10919,1132,1875,2,1
10920,1132,2238,3,0
10921,1133,24852,1,1
10922,1133,18362,2,1
10923,1133,5785,3,0
10924,1133,19057,4,1
10925,1133,8277,5,0
10926,1133,49683,6,0
10927,1133,10246,7,0
10928,1133,39560,8,0
10929,1133,17706,9,0
10930,1133,43789,10,1
10931,1133,1994,11,0
10932,1133,27344,12,1
10933,1133,43662,13,1
10934,1133,27966,14,1
10935,1133,21903,15,1
10936,1133,18465,16,1
10937,1133,9839,17,1
10938,1133,30720,18,1
10939,1133,7500,19,0
10940,1133,44912,20,0
10941,1133,43920,21,0
10942,1133,23695,22,0
10943,1133,43074,23,0
10944,1133,24756,24,0
10945,1133,1516,25,1
10946,1133,2050,26,0
10947,1134,19283,1,1
10948,1134,44514,2,1
10949,1134,42913,3,1
10950,1134,42731,4,1
10951,1134,38028,5,1
10952,1135,24852,1,1
10953,1135,46969,2,1
10954,1135,28745,3,1
10955,1135,3957,4,1
10956,1135,32655,5,1
10957,1135,28204,6,1
10958,1135,17600,7,1
10959,1135,10017,8,1
10960,1135,42265,9,1
10961,1135,42445,10,1
10962,1135,43768,11,1
10963,1135,41787,12,1
10964,1135,22035,13,1
10965,1135,5134,14,1
10966,1135,37646,15,1
10967,1135,27966,16,1
10968,1135,19816,17,1
10969,1135,45007,18,1
10970,1135,36617,19,1
10971,1135,39475,20,1
10972,1135,11737,21,1
10973,1135,31288,22,1
10974,1136,2781,1,1
10975,1136,28204,2,1
10976,1136,41950,3,1
10977,1136,5876,4,1
10978,1136,48745,5,1
10979,1136,26209,6,1
10980,1136,30391,7,1
10981,1136,30233,8,1
10982,1136,43086,9,1
10983,1136,44632,10,1
10984,1136,27156,11,1
10985,1136,40604,12,1
10986,1136,33037,13,1
10987,1136,48802,14,0
10988,1136,5450,15,1
10989,1136,36011,16,1
10990,1136,24184,17,1
10991,1136,21938,18,0
10992,1137,49355,1,1
10993,1137,20842,2,1
10994,1137,31932,3,1
10995,1138,16824,1,0
10996,1138,21137,2,1
10997,1138,31504,3,1
10998,1138,45066,4,1
10999,1138,13882,5,1
11000,1138,24838,6,1
11001,1138,25705,7,1
11002,1138,9839,8,1
11003,1138,49044,9,1
11004,1138,39427,10,1
11005,1138,4269,11,1
11006,1138,21162,12,1
11007,1138,20380,13,1
11008,1138,16507,14,1
11009,1140,9058,1,1
11010,1140,47119,2,1
11011,1140,47977,3,1
11012,1140,32598,4,0
11013,1140,17807,5,0
11014,1140,33129,6,0
11015,1140,2091,7,0
11016,1141,27985,1,0
11017,1141,6414,2,0
11018,1141,20463,3,0
11019,1141,36431,4,0
11020,1141,44843,5,0
11021,1141,34449,6,0
11022,1141,24838,7,0
11023,1141,280,8,0
11024,1141,37249,9,0
11025,1141,20919,10,0
11026,1141,459,11,0
11027,1141,3243,12,0
11028,1141,40706,13,0
11029,1141,44368,14,0
11030,1141,26300,15,0
11031,1141,2103,16,0
11032,1141,5586,17,0
11033,1142,40174,1,1
11034,1142,14715,2,1
11035,1142,18523,3,1
11036,1142,6656,4,1
11037,1142,40345,5,0
11038,1142,46676,6,0
11039,1142,10908,7,1
11040,1142,14086,8,1
11041,1142,48857,9,1
11042,1142,1553,10,1
11043,1142,16290,11,0
11044,1142,19862,12,0
11045,1142,23029,13,0
11046,1144,13176,1,1
11047,1144,43154,2,1
11048,1144,6760,3,1
11049,1144,43352,4,1
11050,1144,39408,5,1
11051,1144,19691,6,1
11052,1144,38928,7,1
11053,1144,21137,8,1
11054,1146,25466,1,1
11055,1146,34203,2,1
11056,1146,22583,3,1
11057,1146,38948,4,1
11058,1147,31912,1,1
11059,1148,45066,1,1
11060,1148,37067,2,1
11061,1148,5450,3,1
11062,1148,18234,4,1
11063,1148,27104,5,0
11064,1148,42445,6,0
11065,1148,39877,7,1
11066,1148,10246,8,0
11067,1148,27336,9,0
11068,1148,4605,10,0
11069,1148,42736,11,0
11070,1148,38838,12,0
11071,1148,45007,13,0
11072,1148,42585,14,0
11073,1148,5764,15,0
11074,1148,28985,16,0
11075,1148,7632,17,0
11076,1148,48706,18,0
11077,1149,13176,1,1
11078,1149,27845,2,1
11079,1149,13166,3,1
11080,1149,4472,4,1
11081,1149,10753,5,1
11082,1149,5077,6,1
11083,1149,21903,7,1
11084,1149,26165,8,1
11085,1149,23783,9,1
11086,1149,19034,10,0
11087,1149,27966,11,0
11088,1150,4347,1,1
11089,1150,24852,2,1
11090,1150,9656,3,1
11091,1150,12285,4,1
11092,1150,6908,5,1
11093,1150,24829,6,1
11094,1150,27676,7,1
11095,1150,40271,8,0
11096,1150,13733,9,0
11097,1151,34050,1,0
11098,1151,43279,2,0
11099,1151,45066,3,0
11100,1151,24852,4,0
11101,1151,2604,5,0
11102,1151,47357,6,0
11103,1151,36011,7,0
11104,1151,28688,8,0
11105,1152,21243,1,0
11106,1152,21019,2,1
11107,1152,39275,3,1
11108,1152,7538,4,1
11109,1152,5710,5,1
11110,1152,38370,6,1
11111,1152,1185,7,1
11112,1152,3431,8,1
11113,1152,20259,9,1
11114,1152,5013,10,1
11115,1152,15820,11,1
11116,1152,1194,12,1
11117,1152,38194,13,1
11118,1152,40454,14,1
11119,1152,25742,15,1
11120,1152,10374,16,1
11121,1153,4390,1,0
11122,1153,18460,2,0
11123,1153,37722,3,0
11124,1153,43504,4,0
11125,1153,41534,5,0
11126,1153,32331,6,0
11127,1153,16754,7,0
11128,1154,22935,1,0
11129,1154,14647,2,0
11130,1154,28849,3,0
11131,1154,5876,4,0
11132,1154,9387,5,0
11133,1154,49131,6,0
11134,1154,7090,7,0
11135,1154,23909,8,0
11136,1154,11136,9,0
11137,1154,42265,10,0
11138,1154,44359,11,0
11139,1154,16797,12,0
11140,1154,24852,13,0
11141,1155,47766,1,1
11142,1155,35594,2,1
11143,1155,20785,3,1
11144,1155,13083,4,1
11145,1155,27030,5,1
11146,1155,36011,6,1
11147,1155,30795,7,1
11148,1155,22963,8,1
11149,1155,20011,9,1
11150,1155,21303,10,1
11151,1155,14133,11,1
11152,1155,8626,12,1
11153,1155,44359,13,1
11154,1155,31343,14,1
11155,1155,25,15,1
11156,1155,7244,16,1
11157,1155,45402,17,1
11158,1155,21553,18,1
11159,1155,21655,19,0
11160,1156,40761,1,1
11161,1156,26209,2,1
11162,1156,40545,3,1
11163,1156,17794,4,1
11164,1156,44359,5,1
11165,1156,35535,6,1
11166,1156,26604,7,1
11167,1156,49683,8,1
11168,1156,24933,9,1
11169,1156,46667,10,1
11170,1156,32689,11,1
11171,1156,46880,12,1
11172,1157,9796,1,0
11173,1157,24852,2,1
11174,1157,18656,3,1
11175,1157,5612,4,1
11176,1157,33000,5,1
11177,1157,24489,6,1
11178,1157,7029,7,1
11179,1158,27845,1,1
11180,1158,42404,2,0
11181,1158,44948,3,1
11182,1158,40469,4,0
11183,1158,7088,5,0
11184,1158,31802,6,0
11185,1158,27668,7,0
11186,1158,28849,8,0
11187,1158,23569,9,0
11188,1158,38973,10,0
11189,1158,39475,11,1
11190,1158,26209,12,0
11191,1158,34969,13,1
11192,1158,9092,14,1
11193,1158,42585,15,1
11194,1159,880,1,0
11195,1159,3362,2,0
11196,1159,22933,3,0
11197,1159,33407,4,1
11198,1159,15290,5,0
11199,1159,2295,6,1
11200,1159,21938,7,1
11201,1159,17878,8,1
11202,1159,46820,9,1
11203,1159,21137,10,1
11204,1160,34530,1,1
11205,1160,37642,2,0
11206,1160,8903,3,0
11207,1160,1308,4,0
11208,1160,5266,5,0
11209,1160,9337,6,0
11210,1160,12134,7,0
11211,1160,28826,8,0
11212,1160,28584,9,0
11213,1160,35749,10,0
11214,1160,34907,11,0
11215,1160,31275,12,0
11216,1160,46984,13,0
11217,1160,36517,14,0
11218,1160,26364,15,1
11219,1162,43967,1,0
11220,1162,34504,2,0
11221,1162,19348,3,0
11222,1162,15424,4,0
11223,1162,22901,5,0
11224,1162,6350,6,0
11225,1162,44799,7,0
11226,1163,35221,1,1
11227,1163,15902,2,1
11228,1163,47867,3,1
11229,1163,1377,4,1
11230,1163,8277,5,1
11231,1163,30489,6,1
11232,1163,22993,7,1
11233,1163,24852,8,1
11234,1163,14633,9,1
11235,1163,24810,10,1
11236,1163,19006,11,1
11237,1163,44632,12,0
11238,1163,47610,13,0
11239,1163,41787,14,0
11240,1164,24535,1,1
11241,1164,24852,2,1
11242,1164,14292,3,0
11243,1164,46305,4,0
11244,1164,47966,5,0
11245,1164,4442,6,1
11246,1164,32710,7,1
11247,1164,12679,8,0
11248,1164,40545,9,0
11249,1164,44697,10,0
11250,1165,46820,1,1
11251,1165,25556,2,1
11252,1165,22247,3,0
11253,1165,14992,4,0
11254,1165,40708,5,0
11255,1165,44578,6,1
11256,1165,1240,7,0
11257,1165,48957,8,1
11258,1165,37749,9,0
11259,1165,17948,10,1
11260,1165,10621,11,1
11261,1165,39558,12,1
11262,1165,952,13,1
11263,1165,21137,14,1
11264,1165,10166,15,0
11265,1166,32691,1,0
11266,1167,35951,1,1
11267,1167,34012,2,1
11268,1167,16521,3,0
11269,1168,29852,1,1
11270,1168,28745,2,1
11271,1168,46979,3,0
11272,1168,49235,4,0
11273,1168,44471,5,0
11274,1168,11233,6,1
11275,1168,20710,7,0
11276,1168,42931,8,0
11277,1169,21573,1,1
11278,1170,11365,1,1
11279,1170,21292,2,1
11280,1170,44683,3,1
11281,1170,4724,4,1
11282,1171,43086,1,1
11283,1171,47209,2,1
11284,1171,49683,3,0
11285,1171,24852,4,1
11286,1171,22825,5,1
11287,1171,27966,6,1
11288,1171,26604,7,1
11289,1171,21137,8,1
11290,1171,5876,9,1
11291,1171,30756,10,0
11292,1171,38159,11,1
11293,1171,19006,12,1
11294,1171,7753,13,1
11295,1171,22915,14,1
11296,1171,47464,15,0
11297,1171,31477,16,1
11298,1171,12741,17,1
11299,1171,17224,18,1
11300,1171,33462,19,0
11301,1171,2067,20,0
11302,1171,39322,21,0
11303,1171,23291,22,0
11304,1171,6661,23,1
11305,1171,41177,24,1
11306,1171,24236,25,0
11307,1171,29460,26,0
11308,1171,42443,27,1
11309,1171,2962,28,1
11310,1171,33719,29,1
11311,1171,39475,30,1
11312,1171,4957,31,1
11313,1171,33754,32,1
11314,1171,7922,33,1
11315,1171,6348,34,1
11316,1171,25837,35,1
11317,1171,6719,36,1
11318,1171,46650,37,1
11319,1171,30233,38,1
11320,1171,44632,39,1
11321,1171,21709,40,1
11322,1171,33198,41,1
11323,1171,3957,42,1
11324,1171,17131,43,0
11325,1171,25010,44,1
11326,1171,9421,45,1
11327,1171,8736,46,1
11328,1171,14366,47,1
11329,1171,11187,48,1
11330,1171,28613,49,1
11331,1171,29671,50,1
11332,1171,2677,51,1
11333,1171,6583,52,1
11334,1171,45636,53,1
11335,1171,38652,54,1
11336,1171,29627,55,1
11337,1171,25069,56,0
11338,1171,25718,57,1
11339,1171,3913,58,1
11340,1171,42356,59,1
11341,1171,4656,60,0
11342,1171,18660,61,0
11343,1172,33788,1,1
11344,1172,26629,2,1
11345,1172,2452,3,1
11346,1172,45673,4,1
11347,1172,28862,5,1
11348,1172,35221,6,0
11349,1172,38293,7,0
11350,1172,42768,8,0
11351,1172,31040,9,0
11352,1172,25588,10,0
11353,1172,5911,11,1
11354,1172,9020,12,0
11355,1172,4302,13,0
11356,1172,33731,14,0
11357,1172,35176,15,0
11358,1173,22176,1,1
11359,1173,8104,2,0
11360,1173,5479,3,1
11361,1173,39190,4,1
11362,1173,34012,5,1
11363,1173,12029,6,0
11364,1173,12701,7,0
11365,1173,44113,8,0
11366,1173,26981,9,1
11367,1173,8903,10,1
11368,1173,21560,11,1
11369,1173,40789,12,1
11370,1173,18610,13,1
11371,1173,49086,14,1
11372,1173,25370,15,1
11373,1173,45303,16,0
11374,1173,8986,17,0
11375,1173,9203,18,0
11376,1173,10385,19,0
11377,1174,34565,1,1
11378,1175,13176,1,1
11379,1175,48679,2,1
11380,1175,22963,3,1
11381,1175,46990,4,1
11382,1175,16528,5,1
11383,1175,8311,6,1
11384,1175,27104,7,1
11385,1175,42828,8,1
11386,1175,44359,9,1
11387,1175,27105,10,1
11388,1175,41860,11,1
11389,1175,33303,12,1
11390,1175,46758,13,0
11391,1175,11109,14,1
11392,1175,38979,15,1
11393,1175,28985,16,0
11394,1175,18880,17,0
11395,1175,46709,18,0
11396,1176,16869,1,1
11397,1176,17872,2,0
11398,1176,19820,3,1
11399,1176,32578,4,1
11400,1176,28289,5,1
11401,1176,4932,6,1
11402,1176,18288,7,1
11403,1177,31506,1,1
11404,1177,16759,2,1
11405,1177,27845,3,1
11406,1177,22935,4,1
11407,1177,13984,5,1
11408,1177,34126,6,1
11409,1177,44359,7,1
11410,1178,40859,1,1
11411,1178,4593,2,0
11412,1178,8555,3,1
11413,1178,3717,4,0
11414,1178,22559,5,0
11415,1178,42701,6,0
11416,1179,13176,1,1
11417,1179,10623,2,0
11418,1179,47402,3,1
11419,1179,42265,4,1
11420,1179,8048,5,0
11421,1180,49235,1,0
11422,1180,27845,2,0
11423,1180,5785,3,0
11424,1180,21137,4,0
11425,1181,29867,1,1
11426,1181,11136,2,1
11427,1182,32079,1,1
11428,1182,5258,2,1
11429,1182,33000,3,1
11430,1183,15200,1,1
11431,1183,25133,2,1
11432,1183,21137,3,1
11433,1183,37687,4,1
11434,1183,22819,5,1
11435,1183,890,6,1
11436,1183,9601,7,1
11437,1183,13176,8,1
11438,1183,17243,9,1
11439,1183,37220,10,1
11440,1183,31912,11,1
11441,1184,5782,1,1
11442,1184,25146,2,1
11443,1184,47516,3,1
11444,1184,25396,4,1
11445,1184,44142,5,0
11446,1184,31215,6,1
11447,1184,17758,7,1
11448,1184,41290,8,1
11449,1184,48183,9,0
11450,1184,46522,10,0
11451,1184,41469,11,0
11452,1184,44635,12,0
11453,1184,36753,13,0
11454,1184,16207,14,0
11455,1184,24514,15,0
11456,1184,49481,16,0
11457,1185,24852,1,0
11458,1185,10070,2,0
11459,1185,47209,3,0
11460,1185,45066,4,0
11461,1185,4966,5,0
11462,1185,1090,6,0
11463,1185,15042,7,0
11464,1185,19076,8,0
11465,1185,34134,9,0
11466,1185,3020,10,0
11467,1185,4086,11,0
11468,1185,47626,12,0
11469,1185,1094,13,0
11470,1185,32642,14,0
11471,1185,1263,15,0
11472,1185,42252,16,0
11473,1186,27196,1,0
11474,1186,36086,2,0
11475,1186,39761,3,1
11476,1187,7131,1,1
11477,1187,13575,2,1
11478,1187,46061,3,1
11479,1187,6184,4,1
11480,1188,15767,1,1
11481,1188,27695,2,1
11482,1188,46260,3,1
11483,1188,15984,4,1
11484,1188,5918,5,1
11485,1188,11440,6,1
11486,1189,47977,1,1
11487,1189,32239,2,1
11488,1189,35181,3,1
11489,1189,20738,4,1
11490,1189,42403,5,1
11491,1189,5422,6,1
11492,1189,27020,7,1
11493,1189,5884,8,1
11494,1189,21333,9,1
11495,1189,27086,10,1
11496,1189,40028,11,1
11497,1189,41674,12,1
11498,1189,4210,13,1
11499,1190,43310,1,1
11500,1190,11707,2,1
11501,1190,24852,3,1
11502,1190,29077,4,1
11503,1190,43182,5,1
11504,1190,39877,6,1
11505,1190,42265,7,1
11506,1190,5973,8,1
11507,1190,39450,9,1
11508,1190,6341,10,1
11509,1191,13447,1,1
11510,1191,1299,2,0
11511,1191,44631,3,0
11512,1191,17429,4,0
11513,1191,26634,5,0
11514,1191,28934,6,0
11515,1192,32265,1,0
11516,1192,33493,2,0
11517,1192,19689,3,0
11518,1192,22937,4,0
11519,1192,10749,5,0
11520,1192,21938,6,0
11521,1192,44819,7,0
11522,1192,11473,8,0
11523,1192,15028,9,0
11524,1193,18441,1,0
11525,1193,24852,2,1
11526,1193,8277,3,0
11527,1193,1577,4,0
11528,1193,33120,5,1
11529,1193,38739,6,0
11530,1193,43352,7,0
11531,1193,16350,8,0
11532,1193,24179,9,0
11533,1193,20580,10,0
11534,1193,44449,11,0
11535,1193,47564,12,0
11536,1193,33674,13,1
11537,1193,20840,14,0
11538,1193,15835,15,0
11539,1193,25444,16,0
11540,1194,9493,1,0
11541,1194,1578,2,0
11542,1194,13944,3,1
11543,1194,34407,4,1
11544,1194,19468,5,1
11545,1196,6818,1,1
11546,1196,17122,2,1
11547,1196,28199,3,1
11548,1196,14927,4,1
11549,1196,9387,5,1
11550,1196,5068,6,0
11551,1196,25152,7,0
11552,1196,45453,8,0
11553,1196,35353,9,0
11554,1196,19813,10,0
11555,1196,13250,11,0
11556,1196,32403,12,0
11557,1196,43693,13,0
11558,1196,23904,14,0
11559,1196,22099,15,0
11560,1196,40553,16,0
11561,1196,49605,17,0
11562,1196,6121,18,1
11563,1196,28634,19,1
11564,1196,18432,20,0
11565,1197,31651,1,1
11566,1197,48193,2,0
11567,1198,9666,1,1
11568,1198,38028,2,1
11569,1198,29310,3,1
11570,1198,24852,4,1
11571,1198,47766,5,1
11572,1198,6655,6,1
11573,1198,22035,7,0
11574,1198,25837,8,1
11575,1198,9387,9,1
11576,1198,31927,10,1
11577,1198,20345,11,0
11578,1198,9092,12,1
11579,1199,19154,1,0
11580,1199,27336,2,0
11581,1199,39990,3,0
11582,1199,13949,4,0
11583,1199,32864,5,1
11584,1199,18523,6,1
11585,1199,13712,7,0
11586,1199,43086,8,0
11587,1199,22220,9,1
11588,1199,13870,10,0
11589,1199,20906,11,0
11590,1199,27344,12,0
11591,1199,28204,13,0
11592,1199,28199,14,0
11593,1199,44471,15,0
11594,1199,3957,16,1
11595,1199,13225,17,0
11596,1199,13166,18,0
11597,1199,4989,19,1
11598,1200,17355,1,0
11599,1200,8424,2,0
11600,1200,36039,3,1
11601,1200,8193,4,1
11602,1200,30305,5,0
11603,1200,24838,6,1
11604,1200,42701,7,0
11605,1201,49496,1,1
11606,1201,35921,2,1
11607,1201,18498,3,1
11608,1201,44085,4,1
11609,1201,19488,5,1
11610,1201,9130,6,1
11611,1201,24852,7,1
11612,1201,9336,8,1
11613,1201,21616,9,0
11614,1202,26209,1,1
11615,1202,47209,2,1
11616,1202,21646,3,1
11617,1202,15613,4,1
11618,1202,31720,5,1
11619,1202,44008,6,1
11620,1202,24852,7,1
11621,1202,48857,8,1
11622,1202,21137,9,1
11623,1203,13176,1,1
11624,1204,5214,1,0
11625,1204,13519,2,1
11626,1204,28576,3,1
11627,1204,35121,4,1
11628,1204,28289,5,1
11629,1204,5876,6,1
11630,1204,39984,7,0
11631,1205,45050,1,1
11632,1205,28841,2,1
11633,1205,13176,3,1
11634,1205,16384,4,1
11635,1205,34590,5,1
11636,1205,3957,6,1
11637,1205,39108,7,1
11638,1205,40363,8,1
11639,1205,13098,9,1
11640,1205,7936,10,1
11641,1205,15842,11,1
11642,1205,8710,12,1
11643,1205,26790,13,1
11644,1205,38777,14,1
11645,1205,47209,15,1
11646,1205,44292,16,1
11647,1205,31717,17,1
11648,1205,49215,18,1
11649,1205,5876,19,1
11650,1205,40706,20,1
11651,1205,46845,21,1
11652,1205,13870,22,1
11653,1205,7598,23,1
11654,1205,21489,24,0
11655,1205,23953,25,1
11656,1205,27553,26,1
11657,1205,43821,27,1
11658,1206,34949,1,0
11659,1206,34957,2,1
11660,1207,25885,1,1
11661,1207,7901,2,0
11662,1207,45007,3,1
11663,1207,21137,4,1
11664,1207,7781,5,1
11665,1207,20378,6,1
11666,1207,1940,7,0
11667,1207,11265,8,0
11668,1207,5450,9,1
11669,1207,21868,10,0
11670,1207,28031,11,0
11671,1207,42240,12,0
11672,1208,28432,1,1
11673,1208,27104,2,1
11674,1208,15591,3,1
11675,1208,48765,4,1
11676,1208,13176,5,1
11677,1208,46969,6,1
11678,1208,12732,7,1
11679,1208,37158,8,1
11680,1208,21621,9,1
11681,1209,49217,1,1
11682,1209,40597,2,1
11683,1210,48790,1,0
11684,1210,30229,2,0
11685,1210,25229,3,0
11686,1210,5025,4,1
11687,1210,2663,5,0
11688,1210,30064,6,0
11689,1211,29447,1,1
11690,1211,2091,2,0
11691,1211,12419,3,0
11692,1211,8615,4,0
11693,1211,13269,5,1
11694,1211,16965,6,0
11695,1211,44786,7,0
11696,1211,7948,8,0
11697,1211,43086,9,0
11698,1211,19019,10,0
11699,1212,1244,1,1
11700,1212,21137,2,1
11701,1212,5450,3,1
11702,1212,24852,4,1
11703,1212,32230,5,1
11704,1212,3464,6,1
11705,1212,18557,7,1
11706,1212,32578,8,1
11707,1213,32478,1,1
11708,1213,25890,2,1
11709,1213,21137,3,0
11710,1214,45535,1,1
11711,1214,7628,2,1
11712,1214,37067,3,1
11713,1214,31717,4,0
11714,1214,13629,5,1
11715,1214,21403,6,1
11716,1214,742,7,1
11717,1214,25659,8,0
11718,1214,26209,9,1
11719,1214,47144,10,1
11720,1214,23001,11,0
11721,1214,33884,12,0
11722,1214,7021,13,1
11723,1215,8571,1,1
11724,1215,42701,2,0
11725,1215,8048,3,1
11726,1216,47626,1,1
11727,1216,7948,2,0
11728,1216,39928,3,1
11729,1216,26209,4,1
11730,1216,35503,5,1
11731,1216,27845,6,1
11732,1216,6104,7,1
11733,1216,11109,8,0
11734,1217,21263,1,0
11735,1217,38226,2,0
11736,1218,29118,1,1
11737,1218,37188,2,1
11738,1218,1398,3,1
11739,1218,27554,4,1
11740,1218,30135,5,1
11741,1218,19677,6,1
11742,1218,12745,7,1
11743,1218,25659,8,1
11744,1218,26047,9,1
11745,1218,28785,10,1
11746,1218,13176,11,1
11747,1218,1540,12,0
11748,1218,26209,13,0
11749,1218,47626,14,0
11750,1218,25584,15,1
11751,1218,31717,16,0
11752,1218,35939,17,1
11753,1218,8518,18,0
11754,1218,3376,19,0
11755,1219,27845,1,1
11756,1219,17027,2,1
11757,1219,24184,3,1
11758,1219,32347,4,1
11759,1219,2091,5,1
11760,1219,45066,6,1
11761,1219,30391,7,1
11762,1220,15785,1,1
11763,1220,34969,2,1
11764,1220,42333,3,1
11765,1220,9387,4,1
11766,1220,39097,5,1
11767,1220,38185,6,1
11768,1220,24750,7,0
11769,1220,449,8,0
11770,1220,29778,9,0
11771,1220,37067,10,0
11772,1220,38439,11,0
11773,1220,28242,12,0
11774,1220,13263,13,0
11775,1220,8309,14,1
11776,1220,34127,15,0
11777,1220,38656,16,0
11778,1220,22920,17,0
11779,1220,32497,18,0
11780,1220,21553,19,0
11781,1220,18272,20,0
11782,1221,42625,1,1
11783,1221,29473,2,0
11784,1221,8518,3,0
11785,1221,26907,4,0
11786,1222,31933,1,0
11787,1222,18670,2,0
11788,1222,6948,3,0
11789,1222,4455,4,1
11790,1223,32645,1,1
11791,1223,35731,2,1
11792,1223,771,3,1
11793,1223,33000,4,1
11794,1223,2588,5,1
11795,1223,14443,6,0
11796,1223,13536,7,0
11797,1224,28051,1,0
11798,1224,13176,2,1
11799,1224,36011,3,1
11800,1224,14678,4,0
11801,1224,27695,5,1
11802,1225,48600,1,0
11803,1225,47766,2,0
11804,1225,8017,3,0
11805,1226,13176,1,1
11806,1226,5785,2,1
11807,1226,49683,3,1
11808,1226,16759,4,1
11809,1226,41220,5,1
11810,1226,10814,6,1
11811,1226,13640,7,1
11812,1226,16274,8,1
11813,1226,38720,9,1
11814,1227,20738,1,1
11815,1227,37687,2,1
11816,1227,22400,3,1
11817,1227,28465,4,1
11818,1227,36865,5,1
11819,1227,39180,6,1
11820,1228,13176,1,1
11821,1228,21903,2,1
11822,1228,30795,3,1
11823,1228,24489,4,1
11824,1228,24964,5,1
11825,1228,47626,6,0
11826,1228,34126,7,0
11827,1228,25230,8,1
11828,1228,40604,9,0
11829,1228,29487,10,0
11830,1229,39993,1,1
11831,1229,35921,2,0
11832,1229,24852,3,1
11833,1229,16607,4,1
11834,1229,25495,5,1
11835,1229,25422,6,1
11836,1229,36011,7,1
11837,1230,2677,1,1
11838,1230,2132,2,1
11839,1230,26315,3,1
11840,1230,5479,4,1
11841,1230,23554,5,1
11842,1230,29987,6,1
11843,1230,37687,7,1
11844,1231,13176,1,0
11845,1231,1364,2,0
11846,1231,27845,3,0
11847,1232,5959,1,0
11848,1232,35147,2,0
11849,1232,16083,3,1
11850,1232,19057,4,1
11851,1232,7088,5,0
11852,1232,11352,6,0
11853,1232,4920,7,1
11854,1232,36914,8,1
11855,1232,39990,9,0
11856,1232,42585,10,0
11857,1232,13852,11,0
11858,1233,22888,1,1
11859,1233,21872,2,1
11860,1233,24852,3,1
11861,1233,22959,4,1
11862,1233,18479,5,0
11863,1233,40545,6,1
11864,1233,46802,7,0
11865,1233,5250,8,0
11866,1233,4472,9,0
11867,1233,42585,10,1
11868,1233,4796,11,1
11869,1233,3627,12,0
11870,1233,12341,13,1
11871,1233,23693,14,1
11872,1233,7503,15,1
11873,1233,31528,16,0
11874,1233,34605,17,1
11875,1233,28934,18,1
11876,1234,12508,1,1
11877,1234,41259,2,1
11878,1234,21010,3,1
11879,1234,16020,4,1
11880,1235,32648,1,1
11881,1235,9122,2,0
11882,1235,41169,3,0
11883,1235,5373,4,0
11884,1235,27104,5,0
11885,1235,17794,6,0
11886,1235,21938,7,1
11887,1235,31717,8,0
11888,1235,9621,9,0
11889,1235,48957,10,1
11890,1235,31343,11,0
11891,1235,17807,12,1
11892,1235,17149,13,0
11893,1235,27156,14,1
11894,1235,49478,15,0
11895,1235,38456,16,0
11896,1235,38159,17,0
11897,1235,23986,18,0
11898,1236,432,1,1
11899,1236,26915,2,1
11900,1236,24768,3,0
11901,1236,13646,4,1
11902,1236,37602,5,0
11903,1236,29669,6,0
11904,1236,15459,7,0
11905,1236,35530,8,0
11906,1236,44142,9,1
11907,1237,37718,1,1
11908,1237,13517,2,1
11909,1237,30796,3,1
11910,1237,19662,4,1
11911,1237,20382,5,0
11912,1237,39877,6,0
11913,1238,25476,1,1
11914,1238,365,2,0
11915,1238,39275,3,1
11916,1238,45104,4,0
11917,1238,33168,5,0
11918,1238,24674,6,1
11919,1238,37993,7,0
11920,1238,44931,8,0
11921,1238,12466,9,0
11922,1239,49683,1,1
11923,1239,43122,2,0
11924,1239,6218,3,0
11925,1239,29941,4,0
11926,1239,26648,5,0
11927,1239,15290,6,1
11928,1239,41329,7,0
11929,1239,13852,8,0
11930,1239,21174,9,0
11931,1239,48099,10,0
11932,1239,44008,11,1
11933,1239,5194,12,1
11934,1239,43087,13,0
11935,1239,26790,14,0
